title,family_id,season,color,adventurous,print,style,weather,level
Zinka Shirt flowerblack 7,Shirt,7,black,2,floral,classic,warm_season,2
Acentia Short own blue dark 7,Shorts,7,blue dark,3,floral,boho,warm,1
Alexandra Short stripe white 7,Shorts,7,white,3,vertical_stripes,boho,warm,1
Amanda Short woven black 9,Shorts,9,black,2,smooth,casual,warm,1
Amanda Short woven blue dark 9,Shorts,9,blue dark,2,smooth,casual,warm,1
Amanda Short woven brown 9,Shorts,9,brown,2,smooth,casual,warm,1
Amanda Short woven orange 9,Shorts,9,orange,2,smooth,casual,warm,1
Amanda Short woven pink 9,Shorts,9,pink,2,smooth,casual,warm,1
Amanda Short woven white 9,Shorts,9,white,2,smooth,casual,warm,1
Amatista Short ceriseblue light 9,Shorts,9,blue light,2,smooth,classic,warm,1
Baranya Shorts fit green 9,Shorts,9,green,2,smooth,boho,warm,1
Baranya Shorts fit pink 9,Shorts,9,pink,2,smooth,boho,warm,1
Blush Short pant black 7,Shorts,7,black,3,smooth,classic,warm,1
Blush Short pant blue dark 7,Shorts,7,blue dark,3,smooth,classic,warm,1
Cerise Short summer green 7,Shorts,7,green,3,smooth,boho,warm,1
Cerise Short summer orange 7,Shorts,7,orange,3,smooth,boho,warm,1
Clean Short pant blue dark 7,Shorts,7,blue dark,3,smooth,boho,warm,1
Dots Short cerise blue dark 7,Shorts,7,blue dark,3,miniprint,classic,warm_season,1
Dots Short cerise white 7,Shorts,7,white,3,miniprint,classic,warm_season,1
Dots Short cerise yellow 7,Shorts,7,yellow,3,miniprint,classic,warm_season,1
Dust Short summerbrown 7,Shorts,7,brown,3,vertical_stripes,boho,warm,1
Edu Short stripes gray 9,Shorts,9,gray,3,vertical_stripes,classic,warm,1
Epaper Short naf brown 9,Shorts,9,brown,2,smooth,street,warm,1
Eriel Short loose blue dark 7,Shorts,7,blue dark,3,sheets,classic,warm,1
Flavia Short plain black 9,Shorts,9,black,2,smooth,street,warm,1
Flavia Short plain brown 9,Shorts,9,brown,2,smooth,street,warm,1
Flavia Short plain orange 9,Shorts,9,orange,2,smooth,street,warm,1
Flow Short gj T. L C. grey darkblue dark 9,Shorts,9,blue dark,2,smooth,casual,warm,1
Flow Short gj T. L C. grey darkgray 9,Shorts,9,gray,2,smooth,casual,warm,1
Hanea Short mazarine orange 7,Shorts,7,orange,3,floral,boho,warm,1
Ihfernanda Short solid black 9,Shorts,9,black,2,smooth,casual,warm,1
Ihtwiggy Short denim blue dark 9,Shorts,9,blue dark,2,smooth,casual,warm,1
Ihtwiggy Short denim blue light 9,Shorts,9,blue light,2,smooth,casual,warm,1
Jara Short pant purple 9,Shorts,9,purple,3,floral,boho,warm,1
Jara Short pant red 9,Shorts,9,red,3,floral,boho,warm,1
Jrmadalan Short nice orange 7,Shorts,7,orange,3,smooth,boho,warm,1
Kusi Short pant black 7,Shorts,7,black,2,smooth,classic,warm,1
Kusi Short pant blue dark 7,Shorts,7,blue dark,2,smooth,classic,warm,1
Kusi Short pant brown 7,Shorts,7,brown,2,smooth,classic,warm,1
Majolica Short solidblack 7,Shorts,7,black,3,smooth,classic,warm,1
Majolica Short solidblue dark 7,Shorts,7,blue dark,3,smooth,classic,warm,1
Marbore Short boyfriend blue dark 9,Shorts,9,blue dark,3,smooth,casual,warm,1
Marie Short check black 9,Shorts,9,black,3,checked,boho,warm,1
Marie Short check brown 9,Shorts,9,brown,3,checked,boho,warm,1
Merida Short pocket black 9,Shorts,9,black,3,smooth,boho,warm,1
Merida Short pocket brown 9,Shorts,9,brown,3,smooth,boho,warm,1
Merida Short pocket orange 9,Shorts,9,orange,3,smooth,boho,warm,1
Mini Short pant blue dark 7,Shorts,7,blue dark,3,floral,boho,warm,1
Mini Short pant green 7,Shorts,7,green,3,floral,boho,warm,1
Nmmaria Short paperback brown 9,Shorts,9,brown,3,smooth,casual,warm,1
Nmmaria Short paperback green 9,Shorts,9,green,3,smooth,casual,warm,1
Objanna Short denim blue light 9,Shorts,9,blue light,3,smooth,casual,warm,1
Objanna Short summ blue light 9,Shorts,9,blue light,3,smooth,street,warm,1
Objanna Short summ brown 9,Shorts,9,brown,3,smooth,street,warm,1
Objanna Short summ white 9,Shorts,9,white,3,smooth,street,warm,1
Objludmilla Shorts print blue dark 9,Shorts,9,blue dark,3,ethnic,boho,warm,1
Objludmilla Shorts print white 9,Shorts,9,white,3,ethnic,boho,warm,1
Onlkira Short belt black 9,Shorts,9,black,2,smooth,classic,warm,1
Onlkira Short belt brown 9,Shorts,9,brown,2,smooth,classic,warm,1
Onlrhonda Short stripe blue dark 7,Shorts,7,blue dark,3,vertical_stripes,boho,warm,1
Onlrhonda Short stripe pink 7,Shorts,7,pink,3,vertical_stripes,boho,warm,1
Padme Short amazingblue dark 7,Shorts,7,blue dark,3,vertical_stripes,classic,warm,1
Padme Short amazingpink 7,Shorts,7,pink,3,vertical_stripes,classic,warm,1
Paniz Short regularblue dark 7,Shorts,7,blue dark,3,smooth,classic,warm,1
Paniz Short regularwhite 7,Shorts,7,white,3,smooth,classic,warm,1
Pierrot Short colour blue dark 7,Shorts,7,blue dark,2,smooth,casual,warm,1
Pierrot Short colour brown 7,Shorts,7,brown,2,smooth,casual,warm,1
Pierrot Short colour pink 7,Shorts,7,pink,2,smooth,casual,warm,1
Pierrot Short colour white 7,Shorts,7,white,2,smooth,casual,warm,1
Place Short summer blue light 7,Shorts,7,blue light,3,vertical_stripes,street,warm,1
Poppy Short gj blue dark 9,Shorts,9,blue dark,2,smooth,casual,warm,1
Poppy Short gj green 9,Shorts,9,green,2,smooth,casual,warm,1
Poppy Short gj red 9,Shorts,9,red,2,smooth,casual,warm,1
Rarya Short flower blue dark 7,Shorts,7,blue dark,3,floral,boho,warm,1
Regular Short fit black 7,Shorts,7,black,3,smooth,casual,warm,1
Regular Short fit blue light 7,Shorts,7,blue light,3,smooth,casual,warm,1
Regular Short fit brown 7,Shorts,7,brown,3,smooth,casual,warm,1
Regular Short fit orange 7,Shorts,7,orange,3,smooth,casual,warm,1
Regular Short fit pink 7,Shorts,7,pink,3,smooth,casual,warm,1
Regular Short fit yellow 7,Shorts,7,yellow,3,smooth,casual,warm,1
Roui Short jcz brown 9,Shorts,9,brown,3,smooth,boho,warm,1
Roui Short jcz orange 9,Shorts,9,orange,3,smooth,boho,warm,1
Seersucker Short lines black 7,Shorts,7,black,2,vertical_stripes,boho,warm,1
Senes Short stripes black 7,Shorts,7,black,3,vertical_stripes,boho,warm,1
Senes Short stripes green 7,Shorts,7,green,3,vertical_stripes,boho,warm,1
Senes Short stripes orange 7,Shorts,7,orange,3,vertical_stripes,boho,warm,1
Sia Short pant blue dark 7,Shorts,7,blue dark,3,polka_dot,casual,warm,1
Viamy Short chino brown 7,Shorts,7,brown,3,smooth,classic,warm,1
Viamy Short chino pink 7,Shorts,7,pink,3,smooth,classic,warm,1
Vichino Short noos blue dark 9,Shorts,9,blue dark,2,smooth,classic,warm,1
Vilukki Shorts south blue light 7,Shorts,7,blue light,2,smooth,classic,warm,1
Vilukki Shorts south brown 7,Shorts,7,brown,2,smooth,classic,warm,1
Visofina Short noos black 9,Shorts,9,black,2,smooth,classic,warm,1
Visofina Short noos blue light 9,Shorts,9,blue light,2,smooth,classic,warm,1
Visuvita Short nomad black 9,Shorts,9,black,2,smooth,classic,warm,1
Winona Short woven blue dark 9,Shorts,9,blue dark,3,floral,boho,warm,1
Zea Short pantblack 7,Shorts,7,black,2,smooth,classic,warm,1
Zea Short pantpink 7,Shorts,7,pink,2,smooth,classic,warm,1
Zeze Short woven brown 9,Shorts,9,brown,3,smooth,casual,warm,1
Addi Skirt evenbrown 7,Skirt,7,brown,3,floral,boho,warm_season,1
Addi Skirt evenyellow 7,Skirt,7,yellow,3,floral,boho,warm_season,1
Agathe Skirt mila blue dark 9,Skirt,9,blue dark,3,floral,boho,warm_season,1
Akoz Skirt spring orange 7,Skirt,7,orange,3,retro,boho,warm_season,1
Alaia Skirt animal black 8,Skirt,8,black,4,animal_print,boho,warm_season,1
Alaia Skirt animal blue dark 8,Skirt,8,blue dark,4,animal_print,boho,warm_season,1
Allison Skirt easygreen 7,Skirt,7,green,3,floral,boho,warm,1
Amalfi Skirt leaf green 7,Skirt,7,green,4,tropical,boho,warm,1
Anabel Skirt soyabrown 8,Skirt,8,brown,4,animal_print,street,warm_season,1
Animal Skirt pleat green 8,Skirt,8,green,3,animal_print,boho,cold_season,1
Ante Skirt buttons black 9,Skirt,9,black,2,smooth,boho,cold_season,1
Ante Skirt buttons blue dark 9,Skirt,9,blue dark,2,smooth,boho,cold_season,1
Ante Skirt buttons brown 9,Skirt,9,brown,2,smooth,boho,cold_season,1
Arlet Skirt printred 9,Skirt,9,red,3,floral,boho,warm,1
Austen Skirt floral green 8,Skirt,8,green,3,floral,boho,warm_season,1
Awsix Skirt solid black 8,Skirt,8,black,2,smooth,street,warm_season,1
Awsix Skirt solid blue dark 8,Skirt,8,blue dark,2,smooth,street,warm_season,1
Awsix Skirt solid brown 8,Skirt,8,brown,2,smooth,street,warm_season,1
Awsix Skirt solid purple 8,Skirt,8,purple,2,smooth,street,warm_season,1
Basha Skirt bohckblack 7,Skirt,7,black,2,smooth,classic,warm_season,1
Basha Skirt bohckbrown 7,Skirt,7,brown,2,smooth,classic,warm_season,1
Basha Skirt bohckblack 8,Skirt,8,black,2,smooth,classic,warm_season,1
Basha Skirt bohckblue dark 8,Skirt,8,blue dark,2,smooth,classic,warm_season,1
Basha Skirt bohckblack 9,Skirt,9,black,2,smooth,classic,warm_season,1
Basha Skirt bohckblue dark 9,Skirt,9,blue dark,2,smooth,classic,warm_season,1
Basha Skirt bohckgray 9,Skirt,9,gray,2,smooth,classic,warm_season,1
Baskia Skirt printblue dark 9,Skirt,9,blue dark,2,floral,boho,warm_season,1
Belted Skirt warehouse green 8,Skirt,8,green,3,smooth,classic,cold,1
Bike Skirt red red 7,Skirt,7,red,3,other,classic,warm_season,1
Billia Skirt closet black 9,Skirt,9,black,3,printed,boho,warm,1
Blake Skirt pencil black 7,Skirt,7,black,2,smooth,classic,warm_season,1
Bsabena Skirt med blue dark 7,Skirt,7,blue dark,3,smooth,casual,warm_season,1
Bsekin Skirt nice yellow 8,Skirt,8,yellow,3,floral,boho,warm_season,1
Bsfilo Skirt swan brown 7,Skirt,7,brown,3,smooth,street,warm_season,1
Bsjasmine Skirt mini black 8,Skirt,8,black,2,prince_of_wales,classic,cold_season,1
Bsmashu Skirt printedbrown 9,Skirt,9,brown,3,floral,boho,warm,1
Bsveron Skirt highweist black 8,Skirt,8,black,1,smooth,casual,warm_season,1
Bsveron Skirt highweist blue dark 8,Skirt,8,blue dark,1,smooth,casual,warm_season,1
Bsveron Skirt highweist gray 8,Skirt,8,gray,1,smooth,casual,warm_season,1
Bsviola Skirt mini gray 8,Skirt,8,gray,2,pied_de_poule,classic,cold_season,1
Bswilma Skirt mini red 8,Skirt,8,red,3,tartan,classic,cold,1
Buttons Skirt maia black 8,Skirt,8,black,2,smooth,boho,warm,1
Buttons Skirt midi brown 9,Skirt,9,brown,3,smooth,boho,warm_season,1
Buttons Skirt midi green 9,Skirt,9,green,3,smooth,boho,warm_season,1
Buttons Skirt ycoobrown 7,Skirt,7,brown,2,smooth,boho,warm,1
Buttons Skirt ycooorange 7,Skirt,7,orange,2,smooth,boho,warm,1
Bykiko Skirt knit black 8,Skirt,8,black,3,smooth,street,cold_season,1
Bykiko Skirt knit green 8,Skirt,8,green,3,smooth,street,cold_season,1
Bypandina Skirt night blue dark 7,Skirt,7,blue dark,2,smooth,casual,warm_season,1
Bypandina Skirt night yellow 7,Skirt,7,yellow,2,smooth,casual,warm_season,1
Byrydra Skirt young brown 8,Skirt,8,brown,3,pied_de_poule,classic,warm_season,1
Callia Skirt filmblack 7,Skirt,7,black,3,printed,boho,warm,1
Callia Skirt filmblue dark 7,Skirt,7,blue dark,3,printed,boho,warm,1
Callipso Skirt film blue dark 8,Skirt,8,blue dark,4,floral,boho,warm,1
Came Skirt print brown 8,Skirt,8,brown,2,animal_print,boho,warm_season,1
Camou Skirt onadobrown 7,Skirt,7,brown,4,army,street,warm_season,1
Candy Skirt stripe blue dark 7,Skirt,7,blue dark,3,vertical_stripes,casual,warm_season,1
Captain Skirt denim blue dark 9,Skirt,9,blue dark,2,smooth,street,warm_season,1
Carthunder Skirt pencil black 8,Skirt,8,black,2,smooth,casual,warm_season,1
Carthunder Skirt pencil blue dark 8,Skirt,8,blue dark,2,smooth,casual,warm_season,1
Carthunder Skirt pencil black 9,Skirt,9,black,2,smooth,casual,warm_season,1
Cartina Skirt kneeblack 8,Skirt,8,black,2,smooth,classic,cold_season,1
Celal Skirt garance blue dark 8,Skirt,8,blue dark,3,smooth,boho,cold_season,1
Celal Skirt garance brown 8,Skirt,8,brown,3,smooth,boho,cold_season,1
Celal Skirt garance orange 8,Skirt,8,orange,3,smooth,boho,cold_season,1
Cen Skirt checkpink 7,Skirt,7,pink,3,prince_of_wales,classic,warm_season,1
Cerise Skirt karai blue dark 7,Skirt,7,blue dark,3,floral,boho,warm,1
Cerise Skirt long blue dark 7,Skirt,7,blue dark,3,miniprint,classic,warm_season,1
Cerise Skirt pistachio green 7,Skirt,7,green,3,sheets,boho,warm,1
Charior Skirt geo blue dark 7,Skirt,7,blue dark,3,geometric,classic,warm,1
Charior Skirt geo red 7,Skirt,7,red,3,geometric,classic,warm,1
Charles Skirt welsh gray 8,Skirt,8,gray,3,prince_of_wales,classic,cold_season,1
Charlior Skirt dalmatabrown 7,Skirt,7,brown,3,miniprint,boho,warm,1
Charlior Skirt mustardblue dark 7,Skirt,7,blue dark,4,geometric,boho,warm,1
Chelsea Skirt boho yellow 7,Skirt,7,yellow,3,floral,boho,warm,1
Cherry Skirt solid black 9,Skirt,9,black,3,smooth,boho,warm,1
Chocolate Skirt box brown 8,Skirt,8,brown,2,prince_of_wales,classic,cold_season,1
Clara Skirt mini red 9,Skirt,9,red,3,floral,boho,warm,1
Classic Skirt checksblack 8,Skirt,8,black,3,prince_of_wales,classic,cold_season,1
Clofirma Skirt modal blue dark 8,Skirt,8,blue dark,2,miniprint,boho,warm,1
Closet Skirt kansasblue dark 7,Skirt,7,blue dark,3,floral,boho,warm,1
Closet Skirt mexico black 7,Skirt,7,black,3,floral,boho,warm,1
Closet Skirt saturno yellow 7,Skirt,7,yellow,3,retro,boho,warm,1
Coated Skirt lui black 8,Skirt,8,black,3,smooth,classic,cold_season,1
Coated Skirt lui blue dark 8,Skirt,8,blue dark,3,smooth,classic,cold_season,1
Coated Skirt lui yellow 8,Skirt,8,yellow,3,smooth,classic,cold_season,1
Cpiris Skirt poly black 8,Skirt,8,black,3,miniprint,boho,warm,1
Cpiris Skirt poly blue dark 8,Skirt,8,blue dark,3,miniprint,boho,warm,1
Dame Skirt print black 8,Skirt,8,black,3,floral,boho,warm_season,1
Dana Skirt pencil black 7,Skirt,7,black,2,smooth,street,cold_season,1
Dana Skirt pencil red 7,Skirt,7,red,2,smooth,street,cold_season,1
Davi Skirt majo black 8,Skirt,8,black,3,animal_print,boho,cold_season,1
Den Skirt pencil blue dark 7,Skirt,7,blue dark,2,smooth,classic,warm_season,1
Dena Skirt solidblue dark 7,Skirt,7,blue dark,2,smooth,street,warm_season,1
Denise Skirt cerise red 9,Skirt,9,red,3,floral,boho,warm_season,1
Dickens Skirt shine black 8,Skirt,8,black,3,smooth,night,warm_season,1
Diona Skirt midi green 8,Skirt,8,green,4,animal_print,boho,cold_season,1
Diona Skirt midi orange 8,Skirt,8,orange,4,animal_print,boho,cold_season,1
Doll Skirt gold black 7,Skirt,7,black,3,polka_dot,boho,warm_season,1
Dusta Skirt doll black 7,Skirt,7,black,3,polka_dot,boho,warm_season,1
Dusta Skirt doll brown 7,Skirt,7,brown,3,polka_dot,boho,warm_season,1
Ebro Skirt jupe black 8,Skirt,8,black,3,pied_de_poule,classic,cold_season,1
Elli Skirt midiblack 7,Skirt,7,black,3,smooth,boho,warm_season,1
Elli Skirt midipink 7,Skirt,7,pink,3,smooth,boho,warm_season,1
Elli Skirt midiwhite 7,Skirt,7,white,3,smooth,boho,warm_season,1
Elli Skirt midiyellow 7,Skirt,7,yellow,3,smooth,boho,warm_season,1
Elly Skirt iced brown 9,Skirt,9,brown,2,smooth,classic,warm_season,1
Enest Skirt majolica black 8,Skirt,8,black,2,floral,boho,cold_season,1
Eunice Skirt sew black 7,Skirt,7,black,3,ethnic,boho,warm_season,1
Farlala Skirt midi blue dark 9,Skirt,9,blue dark,3,smooth,casual,warm,1
Farlala Skirt midi orange 9,Skirt,9,orange,3,smooth,casual,warm,1
Farlala Skirt midi yellow 9,Skirt,9,yellow,3,smooth,casual,warm,1
Faux Skirt leather black 9,Skirt,9,black,3,smooth,night,cold_season,1
Faux Skirt seamed black 8,Skirt,8,black,3,smooth,street,cold_season,1
Faux Skirt seamed purple 8,Skirt,8,purple,3,smooth,street,cold_season,1
Flamingo Skirt print gray 7,Skirt,7,gray,4,tropical,street,warm,1
Flamingo Skirt print red 7,Skirt,7,red,4,tropical,street,warm,1
Fleur Skirt charlior black 7,Skirt,7,black,3,floral,boho,warm_season,1
Fqagnes Skirt printed blue dark 9,Skirt,9,blue dark,3,miniprint,boho,warm_season,1
Fqagnes Skirt printed orange 9,Skirt,9,orange,3,miniprint,boho,warm_season,1
Fqfaviola Skirt printed brown 9,Skirt,9,brown,3,floral,boho,warm_season,1
Fragola Skirt stripes pink 7,Skirt,7,pink,4,horizontal_stripes,classic,warm_season,1
Frbilly Skirt solid black 8,Skirt,8,black,2,smooth,classic,cold_season,1
Freeisadora Skirt short black 8,Skirt,8,black,2,smooth,classic,warm_season,1
French Skirt farmhouse blue dark 9,Skirt,9,blue dark,3,floral,boho,warm,1
Gales Skirt cerise black 7,Skirt,7,black,3,prince_of_wales,classic,cold_season,1
Gallo Skirt rubiblack 7,Skirt,7,black,3,pied_de_poule,classic,warm_season,1
Garden Skirt denim brown 7,Skirt,7,brown,3,floral,boho,warm_season,1
Geo Skirt colorful yellow 7,Skirt,7,yellow,4,geometric,street,warm,1
Geometric Skirt lili gray 7,Skirt,7,gray,3,geometric,classic,warm,1
Hally Skirt print black 7,Skirt,7,black,3,floral,boho,warm_season,1
Happy Skirt belt green 7,Skirt,7,green,2,smooth,classic,cold_season,1
Hays Skirt ycoo blue dark 7,Skirt,7,blue dark,3,floral,boho,warm,1
Hearts Skirt miniblack 7,Skirt,7,black,3,printed,boho,warm,1
Hedda Skirt strongred 7,Skirt,7,red,3,floral,classic,warm_season,1
Hestia Skirt pencil blue dark 9,Skirt,9,blue dark,2,smooth,street,warm_season,1
Hiaz Skirt ycooblack 7,Skirt,7,black,3,floral,boho,warm,1
Hiaz Skirt ycoogreen 7,Skirt,7,green,3,floral,boho,warm,1
Icon Skirt flowers black 7,Skirt,7,black,3,floral,boho,warm,1
Icone Skirt heartsbrown 7,Skirt,7,brown,3,miniprint,boho,warm,1
Icone Skirt heartsred 7,Skirt,7,red,3,miniprint,boho,warm,1
Ihhuva Skirt denim blue dark 7,Skirt,7,blue dark,2,smooth,casual,warm_season,1
Ihjamina Skirt palaceblue dark 8,Skirt,8,blue dark,2,checked,classic,cold_season,1
Ihlisa Skirt sweetblue dark 7,Skirt,7,blue dark,3,floral,boho,warm,1
Ihmarrakech Skirt musyellow 7,Skirt,7,yellow,3,floral,boho,warm_season,1
Ihmarrakech Skirt safaribrown 7,Skirt,7,brown,3,vertical_stripes,boho,warm_season,1
Ima Skirt season black 9,Skirt,9,black,3,floral,classic,warm,1
Jacy Skirt denim black 9,Skirt,9,black,3,smooth,street,warm_season,1
Jarei Skirt cerise pink 9,Skirt,9,pink,3,floral,boho,warm,1
Jog Skirt happy blue dark 7,Skirt,7,blue dark,2,smooth,casual,warm,1
Jog Skirt happy red 7,Skirt,7,red,2,smooth,casual,warm,1
Jrsavannah Skirt leather black 8,Skirt,8,black,4,smooth,street,cold_season,1
Kadaluz Skirt plaidblue dark 7,Skirt,7,blue dark,2,smooth,boho,warm_season,1
Kalykke Skirt bci blue dark 7,Skirt,7,blue dark,3,sheets,boho,warm,1
Kathytu Skirt tubeblue dark 7,Skirt,7,blue dark,2,smooth,classic,warm_season,1
Kelvin Skirt ceriseblack 8,Skirt,8,black,2,smooth,street,cold_season,1
Kelvin Skirt cerisebrown 8,Skirt,8,brown,2,smooth,street,cold_season,1
Kelvin Skirt cerisegreen 8,Skirt,8,green,2,smooth,street,cold_season,1
Kikitan Skirt midi brown 9,Skirt,9,brown,2,smooth,boho,warm,1
Kilibbi Skirt dots black 7,Skirt,7,black,3,polka_dot,classic,warm_season,1
Kilibbi Skirt printblue dark 7,Skirt,7,blue dark,3,ethnic,boho,warm_season,1
King Skirt garden brown 7,Skirt,7,brown,3,floral,boho,warm_season,1
Knit Skirt lala black 8,Skirt,8,black,2,smooth,minimal,cold,1
Knit Skirt lala green 8,Skirt,8,green,2,smooth,minimal,cold,1
Knit Skirt lala red 8,Skirt,8,red,2,smooth,minimal,cold,1
Lalo Skirt film blue dark 9,Skirt,9,blue dark,3,sheets,boho,warm,1
Lana Skirt denim blue dark 7,Skirt,7,blue dark,2,bodoque,casual,warm_season,1
Leila Skirt animal black 8,Skirt,8,black,2,animal_print,street,warm_season,1
Leo Skirt charliorbrown 8,Skirt,8,brown,4,animal_print,boho,cold_season,1
Leo Skirt charliorgray 8,Skirt,8,gray,4,animal_print,boho,cold_season,1
Leo Skirt majolica brown 9,Skirt,9,brown,3,animal_print,street,warm_season,1
Leona Skirt denim blue dark 8,Skirt,8,blue dark,3,smooth,boho,warm_season,1
Liab Skirt majolica black 8,Skirt,8,black,3,floral,boho,cold_season,1
Likke Skirt denim green 7,Skirt,7,green,3,smooth,casual,warm_season,1
Likke Skirt denim yellow 7,Skirt,7,yellow,3,smooth,casual,warm_season,1
Likke Skirt denim black 9,Skirt,9,black,3,smooth,casual,warm_season,1
Likke Skirt denim blue dark 9,Skirt,9,blue dark,3,smooth,casual,warm_season,1
Likke Skirt denim orange 9,Skirt,9,orange,3,smooth,casual,warm_season,1
Likke Skirt denim white 9,Skirt,9,white,3,smooth,casual,warm_season,1
Lima Skirt tie black 7,Skirt,7,black,2,smooth,boho,warm,1
Lima Skirt tie blue dark 7,Skirt,7,blue dark,2,smooth,boho,warm,1
Lima Skirt tie green 7,Skirt,7,green,2,smooth,boho,warm,1
Lima Skirt tie orange 7,Skirt,7,orange,2,smooth,boho,warm,1
Lima Skirt tie yellow 7,Skirt,7,yellow,2,smooth,boho,warm,1
Lima Skirt tie black 8,Skirt,8,black,2,smooth,boho,warm,1
Lima Skirt tie blue dark 8,Skirt,8,blue dark,2,smooth,boho,warm,1
Lima Skirt tie brown 8,Skirt,8,brown,2,smooth,boho,warm,1
Lima Skirt tie green 8,Skirt,8,green,2,smooth,boho,warm,1
Lima Skirt tie orange 8,Skirt,8,orange,2,smooth,boho,warm,1
Lima Skirt tie black 9,Skirt,9,black,2,smooth,boho,warm,1
Lima Skirt tie blue dark 9,Skirt,9,blue dark,2,smooth,boho,warm,1
